0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1390385944.747 291.865 197.833 1225 289.128 196.192 1225 285.72 195.819 1229 282.472 196.999 1234 280.259 199.431 1238 282.963 199.808 1234 286.149 199.633 1229 289.292 198.898 1225 308.49 196.596 1238 310.91 194.685 1243 314.343 193.81 1247 317.829 194.5 1256 320.293 196.52 1256 317.76 197.292 1256 314.464 197.524 1243 311.214 197.256 1238 292.169 187.778 1225 286.481 187.361 1234 280.388 188.396 1243 276.649 191.223 1243 274.526 194.689 1243 275.662 195.663 1243 278.27 192.95 1243 281.596 191.168 1243 286.76 190.537 1229 292.046 190.663 1225 306.491 186.57 1243 312.104 185.392 1256 318.668 185.565 1261 323.03 187.913 1270 325.565 190.853 1270 324.506 192.119 1270 321.505 189.792 1256 317.737 188.511 1256 312.233 188.593 1247 306.837 189.442 1243 296.413 197.037 1225 295.885 200.471 1225 294.295 203.486 1225 291.861 206.471 1225 293.074 209.924 1225 298.103 208.558 1225 301.773 208.277 1229 307.548 208.906 1238 308.531 205.334 1238 305.832 202.672 1238 304.252 199.871 1234 303.572 196.524 1238 290.537 221.797 1221 293.065 217.546 1216 296.75 214.386 1221 300.47 214.549 1221 304.156 213.811 1229 308.434 216.308 1238 311.784 220.063 1247 309.056 220.673 1243 305.545 221.178 1234 301.036 221.62 1225 296.613 222.01 1221 293.138 222.055 1221 293.382 220.608 1221 296.344 218.456 1221 300.666 217.643 1221 305.139 217.79 1229 308.744 219.367 1238 304.99 217.9 1225 300.691 217.777 1221 296.556 218.558 1221 271.687 202.643 1247 271.489 208.825 1247 272.005 214.909 1252 273.121 221.102 1256 274.971 227.171 1265 278.016 232.447 1265 282.342 236.038 1261 287.83 238.685 1261 294.558 240.307 1261 302.387 240.658 1265 310.28 239.315 1280 317.445 236.884 1294 323.217 233.04 1304 327.37 228.167 0 329.681 222.3 1522 330.615 216.081 1542 331.004 209.848 0 330.734 203.887 0 329.814 197.685 1289 285.981 198.077 1229 314.413 196.023 1247 300.127 206.703 1225 292.55 185.147 1221 286.424 184.717 1229 279.151 186.012 1247 274.287 189.63 1247 271.799 193.569 1252 305.897 184.017 1247 311.957 182.767 1261 319.754 183.033 1261 325.261 185.982 1280 328.143 189.295 1289
1390385944.810 291.966 197.951 1225 289.23 196.328 1225 285.823 195.963 1229 282.564 197.098 1234 280.323 199.45 1238 283.03 199.86 1234 286.226 199.709 1229 289.38 198.989 1225 308.504 196.73 1238 310.918 194.85 1238 314.343 193.99 1247 317.816 194.642 1252 320.287 196.582 1256 317.769 197.377 1256 314.486 197.63 1243 311.239 197.371 1238 292.201 187.901 1225 286.518 187.455 1229 280.424 188.413 1243 276.702 191.204 1243 274.577 194.628 1243 275.711 195.561 1243 278.319 192.903 1243 281.63 191.17 1243 286.781 190.585 1229 292.05 190.733 1225 306.568 186.723 1247 312.148 185.524 1256 318.651 185.621 1261 322.98 187.927 1265 325.504 190.829 1270 324.436 192.051 1270 321.478 189.79 1256 317.753 188.559 1256 312.311 188.675 1247 306.948 189.537 1243 296.503 197.153 1225 296.036 200.635 1225 294.488 203.693 1225 292.022 206.662 1225 293.217 210.091 1221 298.275 208.787 1225 302.012 208.505 1229 307.723 209.071 1238 308.655 205.53 1238 305.905 202.88 1238 304.321 200.024 1238 303.655 196.636 1238 290.747 221.665 1221 293.296 217.571 1221 296.982 214.508 1221 300.668 214.687 1221 304.305 213.944 1229 308.536 216.349 1238 311.855 219.958 1247 309.196 220.728 1243 305.73 221.352 1234 301.246 221.836 1225 296.803 222.17 1221 293.334 222.098 1221 293.557 220.558 1221 296.539 218.487 1221 300.86 217.71 1221 305.308 217.827 1229 308.869 219.335 1238 305.182 218.073 1229 300.894 218.02 1221 296.749 218.729 1221 271.732 202.537 1247 271.643 208.689 1247 272.267 214.715 1256 273.481 220.81 1256 275.416 226.727 1261 278.495 231.851 1265 282.804 235.381 1261 288.224 238.032 1256 294.839 239.695 1261 302.572 240.053 1265 310.317 238.679 1275 317.279 236.178 1294 322.88 232.343 1299 326.949 227.537 1309 329.249 221.817 1344 330.217 215.756 1536 330.651 209.656 1324 330.437 203.807 1319 329.573 197.679 1284 286.068 198.169 1229 314.42 196.146 1243 300.287 206.902 1225 292.591 185.292 1221 286.486 184.834 1229 279.214 186.042 1247 274.354 189.617 1252 271.864 193.511 1252 305.95 184.192 1247 311.959 182.923 1256 319.691 183.103 1261 325.193 186 1280 328.075 189.274 1280
1390385944.888 292.087 197.983 1225 289.369 196.355 1225 285.969 195.985 1234 282.727 197.128 1234 280.491 199.498 1238 283.205 199.902 1234 286.392 199.75 1229 289.527 199.033 1225 308.593 196.812 1238 310.983 194.934 1238 314.393 194.085 1243 317.851 194.753 1256 320.309 196.719 1256 317.801 197.504 1256 314.53 197.744 1243 311.298 197.472 1238 292.369 187.966 1221 286.722 187.52 1234 280.682 188.477 1243 276.952 191.239 1243 274.796 194.64 1243 275.924 195.608 1243 278.552 192.967 1243 281.882 191.244 1238 286.998 190.657 1234 292.233 190.804 1225 306.671 186.84 1243 312.175 185.668 1252 318.594 185.794 1261 322.9 188.077 1261 325.428 190.953 1270 324.373 192.209 1270 321.417 189.96 1256 317.709 188.731 1256 312.321 188.826 1247 307.035 189.658 1243 296.661 197.228 1225 296.19 200.699 1225 294.659 203.763 1221 292.281 206.767 1225 293.524 210.198 1225 298.494 208.838 1225 302.158 208.57 1229 307.756 209.212 1238 308.714 205.665 1238 306.033 202.955 1234 304.449 200.096 1234 303.753 196.727 1238 291.191 221.952 1221 293.625 217.807 1216 297.22 214.693 1221 300.854 214.861 1221 304.425 214.15 1229 308.538 216.628 1238 311.717 220.323 1243 309.153 220.91 1238 305.772 221.422 1234 301.414 221.853 1225 297.089 222.204 1221 293.692 222.213 1221 294.095 220.789 1221 296.893 218.711 1221 301.051 217.924 1221 305.306 218.097 1229 308.64 219.653 1238 305.143 218.168 1229 301.063 218.03 1221 297.109 218.778 1221 271.761 202.575 1247 271.656 208.747 1247 272.25 214.84 1256 273.448 221.01 1256 275.374 226.999 1256 278.478 232.193 1265 282.832 235.742 1261 288.317 238.367 1256 294.997 239.981 1256 302.746 240.319 1265 310.506 238.959 1275 317.496 236.499 1294 323.115 232.68 1304 327.175 227.863 1304 329.443 222.084 1529 330.363 215.962 1536 330.755 209.812 1329 330.495 203.915 1319 329.587 197.797 1280 286.221 198.204 1229 314.47 196.253 1243 300.452 206.996 1225 292.751 185.351 1216 286.681 184.894 1229 279.474 186.099 1247 274.615 189.632 1252 272.092 193.497 1247 306.057 184.302 1252 311.991 183.06 1256 319.628 183.269 1261 325.096 186.137 1275 327.983 189.379 1280
1390385944.951 292.116 198.268 1225 289.394 196.658 1225 285.994 196.295 1229 282.738 197.408 1234 280.48 199.726 1238 283.196 200.143 1234 286.389 200.004 1225 289.539 199.299 1225 308.723 197.102 1238 311.128 195.248 1238 314.547 194.415 1243 318.014 195.063 1256 320.501 196.986 1256 317.97 197.775 1252 314.684 198.018 1243 311.441 197.752 1238 292.351 188.109 1221 286.739 187.64 1234 280.732 188.552 1243 277.021 191.277 1243 274.868 194.641 1243 275.962 195.617 1243 278.597 193.011 1238 281.922 191.322 1243 287.006 190.767 1225 292.213 190.931 1225 306.821 186.979 1243 312.326 185.799 1252 318.738 185.896 1261 323.048 188.158 1265 325.585 191.014 1270 324.552 192.274 1265 321.578 190.048 1256 317.853 188.843 1256 312.472 188.95 1243 307.171 189.787 1243 296.699 197.493 1221 296.221 200.991 1225 294.67 204.09 1221 292.221 207.115 1225 293.437 210.542 1225 298.453 209.218 1225 302.191 208.95 1229 307.873 209.577 1238 308.83 206.034 1238 306.092 203.31 1238 304.51 200.402 1238 303.838 197 1234 291.11 222.195 1221 293.567 218.067 1216 297.191 214.982 1221 300.836 215.16 1221 304.422 214.445 1229 308.593 216.91 1238 311.828 220.59 1243 309.248 221.338 1243 305.838 221.957 1229 301.412 222.427 1225 297.023 222.731 1221 293.612 222.628 1221 293.972 221.089 1221 296.818 218.992 1221 301.032 218.211 1221 305.366 218.38 1229 308.79 219.958 1238 305.23 218.657 1229 301.064 218.575 1221 297.041 219.267 1221 271.862 202.798 1247 271.767 208.947 1247 272.38 214.978 1252 273.602 221.073 1256 275.539 226.977 1261 278.607 232.108 1265 282.92 235.697 1261 288.35 238.4 1256 294.968 240.119 1261 302.703 240.507 1261 310.468 239.155 1280 317.449 236.646 1294 323.083 232.8 1304 327.179 227.975 1536 329.501 222.269 1334 330.498 216.211 1536 330.954 210.112 1324 330.756 204.245 1314 329.903 198.13 1289 286.231 198.475 1229 314.626 196.545 1243 300.471 207.355 1225 292.76 185.501 1216 286.727 185.018 1229 279.547 186.171 1247 274.697 189.663 1252 272.175 193.491 1247 306.192 184.448 1247 312.123 183.197 1261 319.755 183.374 1261 325.234 186.216 1275 328.133 189.438 1284
1390385945.13 292.174 198.255 1225 289.439 196.603 1225 286.022 196.223 1229 282.767 197.368 1234 280.517 199.75 1238 283.256 200.174 1229 286.456 200.031 1225 289.6 199.314 1225 308.727 197.087 1238 311.12 195.19 1238 314.537 194.333 1243 318.005 195.005 1256 320.478 196.982 1256 317.968 197.784 1256 314.694 198.033 1243 311.452 197.757 1243 292.431 188.096 1221 286.755 187.624 1229 280.683 188.566 1243 276.933 191.349 1243 274.762 194.779 1243 275.903 195.763 1238 278.556 193.104 1243 281.909 191.374 1243 287.046 190.798 1225 292.299 190.964 1225 306.757 186.983 1243 312.262 185.787 1252 318.683 185.894 1261 323.003 188.19 1265 325.56 191.089 1270 324.504 192.37 1265 321.525 190.109 1256 317.81 188.877 1256 312.42 188.983 1243 307.137 189.831 1243 296.768 197.498 1221 296.325 201.045 1225 294.813 204.175 1221 292.444 207.214 1225 293.711 210.691 1221 298.729 209.349 1225 302.405 209.086 1229 308.016 209.702 1238 308.955 206.103 1238 306.235 203.349 1234 304.619 200.427 1238 303.894 196.992 1238 291.424 222.491 1221 293.88 218.366 1216 297.488 215.261 1221 301.133 215.442 1225 304.692 214.72 1229 308.831 217.187 1238 312.046 220.866 1247 309.464 221.5 1243 306.073 222.038 1238 301.732 222.472 1225 297.405 222.807 1221 293.976 222.794 1221 294.323 221.338 1216 297.166 219.292 1221 301.346 218.52 1221 305.616 218.682 1229 308.971 220.215 1238 305.46 218.751 1229 301.357 218.62 1221 297.378 219.355 1221 271.737 202.809 1247 271.672 209.085 1247 272.299 215.269 1252 273.538 221.529 1256 275.512 227.585 1261 278.676 232.824 1265 283.089 236.406 1261 288.627 239.059 1256 295.351 240.69 1256 303.133 241.027 1261 310.913 239.64 1275 317.897 237.137 1294 323.504 233.276 1309 327.556 228.416 1309 329.803 222.588 1536 330.682 216.408 1529 331.036 210.19 1329 330.737 204.228 1309 329.791 198.038 1284 286.279 198.465 1229 314.623 196.521 1243 300.664 207.459 1225 292.809 185.449 1216 286.708 184.965 1229 279.458 186.156 1247 274.566 189.719 1247 272.024 193.617 1247 306.123 184.411 1247 312.054 183.143 1256 319.704 183.331 1256 325.209 186.213 1275 328.136 189.481 1280
1390385945.76 292.225 198.357 1225 289.497 196.743 1225 286.081 196.384 1229 282.823 197.508 1234 280.55 199.841 1234 283.297 200.265 1229 286.505 200.125 1225 289.655 199.414 1225 308.856 197.18 1238 311.24 195.315 1238 314.65 194.475 1243 318.109 195.117 1252 320.594 197.042 1252 318.084 197.851 1256 314.809 198.107 1243 311.567 197.841 1238 292.468 188.171 1221 286.844 187.703 1234 280.848 188.61 1243 277.103 191.321 1243 274.897 194.678 1243 275.996 195.688 1238 278.679 193.094 1238 282.047 191.41 1238 287.133 190.849 1229 292.344 191.008 1225 306.935 187.059 1243 312.361 185.865 1252 318.677 185.934 1261 322.973 188.144 1261 325.54 190.962 1270 324.52 192.261 1265 321.542 190.077 1256 317.838 188.905 1256 312.524 189.029 1243 307.305 189.871 1243 296.883 197.606 1221 296.45 201.159 1225 294.947 204.321 1221 292.576 207.402 1221 293.867 210.853 1221 298.881 209.484 1225 302.591 209.215 1225 308.14 209.847 1238 309.082 206.269 1238 306.36 203.479 1234 304.738 200.526 1234 304.005 197.091 1234 291.67 222.619 1221 294.078 218.506 1216 297.656 215.398 1221 301.272 215.563 1225 304.794 214.856 1229 308.859 217.324 1238 311.984 221.001 1247 309.493 221.647 1238 306.165 222.21 1234 301.86 222.66 1225 297.548 222.982 1221 294.156 222.94 1216 294.614 221.478 1216 297.374 219.418 1216 301.48 218.633 1221 305.649 218.814 1229 308.88 220.368 1238 305.486 218.927 1229 301.489 218.803 1221 297.593 219.528 1216 271.587 202.89 1247 271.563 209.134 1247 272.229 215.294 1252 273.516 221.51 1256 275.536 227.491 1261 278.729 232.669 1265 283.168 236.246 1256 288.728 238.895 1256 295.451 240.532 1261 303.228 240.851 1261 310.974 239.445 1275 317.9 236.898 1294 323.464 233.022 1309 327.494 228.163 1314 329.743 222.393 1529 330.659 216.276 1536 331.046 210.121 1324 330.776 204.202 1314 329.853 198.083 1289 286.329 198.58 1229 314.739 196.616 1243 300.806 207.609 1225 292.861 185.541 1216 286.819 185.06 1229 279.659 186.207 1243 274.78 189.676 1247 272.203 193.49 1247 306.281 184.506 1247 312.127 183.241 1256 319.657 183.382 1256 325.135 186.157 1275 328.075 189.337 1284
1390385945.154 292.289 198.448 1225 289.572 196.785 1225 286.173 196.414 1229 282.952 197.579 1234 280.763 199.984 1238 283.448 200.418 1229 286.618 200.267 1225 289.742 199.529 1225 308.731 197.192 1238 311.095 195.248 1238 314.504 194.357 1243 317.976 195.014 1256 320.446 196.994 1256 317.946 197.834 1256 314.676 198.11 1243 311.439 197.852 1238 292.47 188.324 1221 286.83 187.873 1234 280.778 188.835 1243 277.081 191.64 1238 274.981 195.096 1243 276.146 196.07 1238 278.715 193.397 1238 282.001 191.651 1238 287.114 191.054 1229 292.338 191.198 1225 306.71 187.111 1243 312.247 185.864 1252 318.721 185.919 1261 323.059 188.21 1261 325.6 191.116 1265 324.54 192.399 1265 321.574 190.144 1256 317.849 188.928 1256 312.426 189.072 1243 307.113 189.963 1238 296.806 197.701 1221 296.357 201.275 1221 294.853 204.45 1221 292.532 207.546 1225 293.786 211.043 1221 298.662 209.711 1225 302.272 209.429 1225 307.885 210.006 1238 308.826 206.377 1238 306.158 203.605 1234 304.578 200.64 1234 303.88 197.168 1234 291.623 222.965 1221 293.977 218.835 1216 297.483 215.713 1221 301.071 215.889 1225 304.597 215.141 1225 308.701 217.599 1234 311.906 221.25 1247 309.349 221.855 1238 305.979 222.391 1234 301.677 222.841 1221 297.432 223.198 1221 294.089 223.211 1221 294.533 221.793 1221 297.235 219.762 1221 301.295 218.982 1221 305.487 219.119 1229 308.799 220.606 1238 305.319 219.092 1229 301.3 218.964 1221 297.447 219.729 1221 272.237 203.032 1243 272.171 209.319 1247 272.813 215.531 1252 274.045 221.809 1247 275.989 227.895 1256 279.098 233.173 1261 283.41 236.779 1256 288.834 239.46 1256 295.453 241.107 1261 303.142 241.447 1261 310.872 240.043 1275 317.859 237.521 1294 323.472 233.62 1309 327.53 228.728 1309 329.807 222.824 1529 330.714 216.569 1529 331.085 210.28 1324 330.81 204.229 1309 329.877 197.948 1280 286.445 198.678 1229 314.602 196.575 1243 300.622 207.771 1225 292.844 185.658 1212 286.782 185.196 1229 279.55 186.411 1243 274.705 190.006 1247 272.232 193.939 1247 306.079 184.527 1247 312.041 183.207 1256 319.739 183.336 1256 325.25 186.21 1275 328.153 189.485 1275
1390385945.201 292.105 198.707 1221 289.403 197.11 1225 286.006 196.759 1229 282.767 197.879 1234 280.512 200.198 1234 283.227 200.621 1229 286.412 200.481 1225 289.552 199.774 1225 308.859 197.532 1238 311.238 195.671 1238 314.645 194.839 1243 318.101 195.478 1256 320.589 197.401 1256 318.066 198.209 1256 314.782 198.463 1243 311.542 198.199 1238 292.384 188.504 1221 286.863 188.038 1234 280.98 188.93 1243 277.253 191.559 1243 275.036 194.845 1238 276.078 195.927 1238 278.762 193.386 1238 282.124 191.738 1238 287.133 191.183 1229 292.279 191.337 1225 306.961 187.37 1243 312.345 186.186 1252 318.618 186.258 1261 322.913 188.404 1261 325.487 191.16 1270 324.523 192.515 1265 321.516 190.373 1256 317.782 189.231 1256 312.484 189.354 1243 307.286 190.186 1238 296.792 197.986 1225 296.291 201.525 1221 294.745 204.714 1221 292.37 207.872 1221 293.659 211.325 1225 298.604 209.947 1225 302.298 209.678 1225 307.88 210.346 1238 308.881 206.76 1238 306.209 203.907 1234 304.62 200.921 1234 303.909 197.486 1234 291.47 223.248 1221 293.819 219.071 1216 297.351 215.929 1221 300.946 216.082 1221 304.471 215.389 1229 308.514 217.91 1238 311.609 221.654 1247 309.124 222.24 1243 305.805 222.766 1234 301.488 223.207 1225 297.21 223.536 1221 293.882 223.51 1221 294.451 222.094 1221 297.119 219.991 1216 301.143 219.187 1221 305.255 219.398 1229 308.465 220.994 1238 305.076 219.474 1229 301.149 219.317 1221 297.345 220.065 1221 271.568 203.267 1243 271.465 209.488 1247 272.069 215.647 1252 273.3 221.867 1256 275.258 227.876 1256 278.384 233.117 1265 282.771 236.777 1261 288.297 239.488 1256 295.006 241.172 1261 302.777 241.523 1261 310.58 240.158 1280 317.614 237.637 1294 323.3 233.744 1309 327.423 228.845 0 329.76 223.023 1522 330.771 216.84 1529 331.22 210.63 1329 331.005 204.634 1324 330.125 198.477 1289 286.248 198.941 1229 314.728 196.974 1243 300.581 208.068 1225 292.809 185.873 1212 286.867 185.391 1229 279.837 186.514 1243 274.991 189.877 1247 272.398 193.612 1247 306.307 184.822 1247 312.118 183.565 1256 319.587 183.707 1256 325.026 186.403 1275 327.963 189.511 1280
1390385945.263 292.061 198.745 1221 289.363 197.128 1225 285.979 196.755 1229 282.752 197.866 1234 280.503 200.186 1234 283.212 200.629 1229 286.381 200.507 1225 289.507 199.813 1225 308.773 197.614 1238 311.149 195.745 1238 314.538 194.913 1243 317.975 195.566 1256 320.45 197.502 1256 317.945 198.314 1256 314.687 198.569 1243 311.461 198.298 1238 292.377 188.58 1221 286.874 188.077 1234 281.004 188.943 1243 277.261 191.55 1238 275.02 194.821 1238 276.052 195.936 1238 278.763 193.405 1238 282.142 191.769 1238 287.143 191.236 1234 292.276 191.426 1225 306.825 187.489 1243 312.18 186.302 1247 318.424 186.382 1261 322.709 188.521 1261 325.312 191.271 1265 324.368 192.658 1265 321.335 190.515 1256 317.605 189.367 1256 312.323 189.484 1243 307.152 190.322 1238 296.727 198.051 1221 296.229 201.622 1221 294.694 204.83 1221 292.325 207.974 1221 293.614 211.45 1221 298.614 210.155 1221 302.299 209.901 1225 307.903 210.505 1234 308.892 206.895 1238 306.193 204.037 1229 304.584 201.032 1234 303.848 197.568 1234 291.322 223.25 1216 293.78 219.179 1216 297.358 216.122 1221 300.974 216.3 1221 304.504 215.6 1229 308.609 218.05 1234 311.823 221.694 1243 309.224 222.297 1238 305.851 222.8 1229 301.53 223.216 1221 297.242 223.535 1221 293.857 223.52 1221 294.225 222.127 1216 297.072 220.127 1216 301.181 219.374 1221 305.386 219.55 1229 308.755 221.05 1234 305.219 219.534 1229 301.181 219.37 1221 297.276 220.106 1216 271.583 203.168 1243 271.474 209.442 1247 272.056 215.641 1252 273.279 221.92 1256 275.241 227.99 1256 278.408 233.272 1265 282.831 236.936 1261 288.378 239.643 1256 295.097 241.313 1261 302.851 241.668 1261 310.651 240.332 1280 317.688 237.857 1294 323.384 234 1304 327.525 229.129 0 329.868 223.281 1334 330.843 217.053 1529 331.25 210.789 1329 330.994 204.748 1309 330.087 198.543 1289 286.22 198.954 1229 314.622 197.065 1243 300.567 208.218 1225 292.807 185.945 1212 286.88 185.423 1229 279.864 186.514 1243 275.004 189.85 1243 272.389 193.567 1243 306.159 184.93 1247 311.94 183.669 1256 319.375 183.819 1261 324.805 186.504 1270 327.775 189.603 1275
1390385945.310 292.144 198.677 1225 289.453 197.035 1225 286.064 196.64 1229 282.829 197.74 1234 280.574 200.059 1238 283.276 200.521 1229 286.449 200.415 1225 289.58 199.736 1225 308.842 197.637 1238 311.231 195.765 1238 314.63 194.944 1243 318.066 195.619 1256 320.526 197.579 1256 318.019 198.382 1252 314.76 198.622 1243 311.53 198.336 1238 292.551 188.685 1221 287.044 188.148 1229 281.162 188.977 1243 277.381 191.549 1238 275.103 194.799 1238 276.137 195.929 1238 278.867 193.424 1238 282.265 191.812 1238 287.281 191.306 1234 292.426 191.526 1225 306.947 187.669 1243 312.314 186.504 1247 318.562 186.611 1261 322.849 188.753 1261 325.453 191.505 1270 324.5 192.893 1265 321.472 190.748 1256 317.74 189.587 1256 312.45 189.682 1243 307.271 190.497 1238 296.799 198.027 1225 296.277 201.606 1221 294.726 204.809 1221 292.354 207.945 1221 293.62 211.434 1221 298.623 210.194 1225 302.305 209.96 1225 307.899 210.564 1234 308.906 206.954 1238 306.239 204.078 1234 304.649 201.063 1234 303.929 197.581 1234 291.228 223.268 1216 293.723 219.218 1216 297.323 216.195 1221 300.95 216.391 1221 304.497 215.709 1229 308.59 218.164 1238 311.791 221.811 1243 309.181 222.409 1243 305.799 222.901 1234 301.46 223.297 1225 297.157 223.59 1221 293.77 223.552 1221 294.14 222.162 1216 297.015 220.188 1216 301.139 219.459 1225 305.352 219.652 1234 308.729 221.154 1238 305.188 219.637 1234 301.139 219.458 1225 297.217 220.169 1216 271.609 202.934 1243 271.454 209.229 1247 271.994 215.467 1252 273.184 221.799 1252 275.12 227.929 1256 278.286 233.277 1265 282.692 236.971 1261 288.224 239.708 1256 294.936 241.397 1256 302.678 241.796 1265 310.486 240.5 1280 317.544 238.078 1294 323.263 234.25 1304 327.44 229.4 1319 329.84 223.509 1522 330.857 217.232 1522 331.296 210.917 1324 331.066 204.83 1329 330.186 198.59 1289 286.296 198.853 1229 314.701 197.11 1243 300.584 208.242 1225 292.997 186.051 1216 287.068 185.492 1225 280.046 186.539 1243 275.151 189.826 1243 272.494 193.517 1243 306.292 185.107 1247 312.085 183.869 1256 319.517 184.051 1256 324.939 186.739 1270 327.909 189.839 1275
1390385945.357 292.068 198.817 1221 289.375 197.159 1225 285.985 196.757 1234 282.753 197.869 1234 280.506 200.216 1234 283.213 200.673 1229 286.383 200.563 1225 289.509 199.879 1225 308.739 197.781 1238 311.125 195.899 1238 314.527 195.072 1243 317.971 195.763 1256 320.433 197.75 1256 317.921 198.549 1252 314.657 198.781 1243 311.427 198.487 1238 292.45 188.716 1221 286.918 188.184 1229 281.002 189.039 1238 277.234 191.663 1238 274.987 194.964 1238 276.045 196.074 1238 278.753 193.524 1238 282.138 191.881 1238 287.171 191.363 1229 292.329 191.579 1225 306.819 187.703 1243 312.218 186.541 1247 318.515 186.673 1261 322.809 188.875 1256 325.399 191.679 1270 324.423 193.057 1265 321.4 190.861 1256 317.666 189.664 1256 312.344 189.744 1243 307.141 190.554 1243 296.709 198.16 1221 296.189 201.73 1221 294.639 204.923 1221 292.289 208.053 1221 293.56 211.553 1221 298.526 210.28 1225 302.174 210.05 1225 307.775 210.694 1238 308.788 207.072 1234 306.13 204.196 1234 304.542 201.191 1229 303.823 197.718 1234 291.23 223.46 1221 293.679 219.368 1221 297.247 216.307 1221 300.86 216.508 1221 304.393 215.826 1229 308.483 218.324 1238 311.675 222.018 1243 309.07 222.548 1238 305.691 222.997 1234 301.386 223.372 1225 297.123 223.679 1221 293.751 223.681 1221 294.16 222.323 1221 296.97 220.337 1221 301.058 219.604 1225 305.244 219.81 1229 308.579 221.336 1238 305.07 219.725 1229 301.053 219.515 1225 297.176 220.247 1221 271.645 203.142 1243 271.482 209.445 1247 272.01 215.693 1247 273.18 222.037 1256 275.09 228.189 1261 278.228 233.554 1265 282.624 237.254 1261 288.158 239.991 1256 294.882 241.682 1256 302.638 242.084 1265 310.471 240.795 1280 317.566 238.385 1299 323.311 234.56 1309 327.492 229.699 1309 329.866 223.794 1522 330.847 217.499 1529 331.261 211.17 1324 331.011 205.071 1329 330.11 198.81 1289 286.224 198.992 1229 314.6 197.26 1243 300.485 208.353 1225 292.882 186.068 1216 286.924 185.516 1229 279.854 186.596 1243 274.96 189.953 1247 272.334 193.704 1243 306.177 185.125 1243 312.006 183.891 1256 319.499 184.104 1256 324.936 186.866 1270 327.891 190.024 1275
